timestamp,timestamp_ns,rtt_ms,ttl,bytes
2026-06-11 09:54:34.569,1781171674569441000,4.348000,64,64
2026-06-11 09:54:35.574,1781171675574505000,10.727000,64,64
2026-06-11 09:54:36.579,1781171676579598000,32.110000,64,64
2026-06-11 09:54:37.582,1781171677582744000,8.406000,64,64
2026-06-11 09:54:38.587,1781171678587826000,27.316000,64,64
2026-06-11 09:54:39.588,1781171679588331000,8.822000,64,64
2026-06-11 09:54:40.593,1781171680593476000,10.473000,64,64
2026-06-11 09:54:41.598,1781171681598626000,5.647000,64,64
2026-06-11 09:54:42.603,1781171682603703000,3.412000,64,64
2026-06-11 09:54:43.605,1781171683606207000,9.063000,64,64
2026-06-11 09:54:44.611,1781171684611427000,3.880000,64,64
2026-06-11 09:54:45.616,1781171685616501000,25.089000,64,64
2026-06-11 09:54:46.621,1781171686621507000,79.049000,64,64
2026-06-11 09:54:47.626,1781171687626681000,4.750000,64,64
2026-06-11 09:54:48.631,1781171688631720000,6.779000,64,64
2026-06-11 09:54:49.632,1781171689633003000,16.474000,64,64
2026-06-11 09:54:50.637,1781171690637533000,287.173000,64,64
2026-06-11 09:54:51.637,1781171691637891000,69.193000,64,64
2026-06-11 09:54:52.642,1781171692642432000,127.560000,64,64
2026-06-11 09:54:53.643,1781171693643323000,26.243000,64,64
2026-06-11 09:54:54.648,1781171694648458000,74.598000,64,64
2026-06-11 09:54:55.649,1781171695649904000,,,
2026-06-11 09:54:56.662,1781171696663399000,,,
2026-06-11 09:54:57.673,1781171697673372000,,,
2026-06-11 09:54:58.685,1781171698686136000,,,
2026-06-11 09:54:59.696,1781171699696239000,,,
2026-06-11 09:55:00.706,1781171700706187000,,,
2026-06-11 09:55:01.715,1781171701715774000,,,
2026-06-11 09:55:02.729,1781171702729424000,,,
2026-06-11 09:55:03.741,1781171703741650000,,,
2026-06-11 09:55:04.753,1781171704754064000,,,
2026-06-11 09:55:05.762,1781171705762975000,,,
2026-06-11 09:55:06.771,1781171706771736000,,,
2026-06-11 09:55:07.779,1781171707779721000,,,
2026-06-11 09:55:08.795,1781171708795198000,,,
2026-06-11 09:55:09.806,1781171709806474000,,,
2026-06-11 09:55:10.820,1781171710820879000,,,
2026-06-11 09:55:11.833,1781171711833714000,,,
2026-06-11 09:55:12.867,1781171712867150000,,,
2026-06-11 09:55:13.903,1781171713903623000,,,
2026-06-11 09:55:14.913,1781171714913228000,,,
2026-06-11 09:55:15.920,1781171715920629000,,,
2026-06-11 09:55:16.930,1781171716930384000,,,
2026-06-11 09:55:17.937,1781171717937696000,,,
2026-06-11 09:55:18.946,1781171718946772000,,,
2026-06-11 09:55:19.953,1781171719953963000,,,
2026-06-11 09:55:20.964,1781171720964883000,,,
2026-06-11 09:55:21.976,1781171721976786000,,,
2026-06-11 09:55:22.989,1781171722989747000,,,
2026-06-11 09:55:24.001,1781171724001471000,,,
2026-06-11 09:55:25.007,1781171725007768000,,,
2026-06-11 09:55:26.020,1781171726020861000,,,
2026-06-11 09:55:27.030,1781171727030682000,,,
2026-06-11 09:55:28.044,1781171728044740000,,,
2026-06-11 09:55:29.053,1781171729053423000,,,
2026-06-11 09:55:30.062,1781171730062692000,,,
2026-06-11 09:55:31.070,1781171731070991000,,,
2026-06-11 09:55:32.081,1781171732081491000,,,
2026-06-11 09:55:33.092,1781171733092745000,,,
2026-06-11 09:55:34.101,1781171734102025000,,,
2026-06-11 09:55:35.112,1781171735113004000,,,
2026-06-11 09:55:36.122,1781171736122262000,,,
2026-06-11 09:55:37.136,1781171737136271000,,,
2026-06-11 09:55:38.147,1781171738147658000,,,
2026-06-11 09:55:39.159,1781171739159822000,,,
2026-06-11 09:55:40.171,1781171740171215000,,,
2026-06-11 09:55:41.180,1781171741180125000,,,
2026-06-11 09:55:42.188,1781171742188833000,,,
2026-06-11 09:55:43.197,1781171743197422000,,,
2026-06-11 09:55:44.210,1781171744210867000,,,
2026-06-11 09:55:45.230,1781171745230743000,,,
2026-06-11 09:55:46.247,1781171746247817000,,,
2026-06-11 09:55:47.259,1781171747259812000,,,
2026-06-11 09:55:48.278,1781171748278676000,,,
2026-06-11 09:55:49.296,1781171749296362000,,,
2026-06-11 09:56:36.892,1781171796892856000,,,
2026-06-11 09:56:37.925,1781171797925205000,,,
2026-06-11 09:56:38.963,1781171798963811000,,,
2026-06-11 09:56:39.973,1781171799973363000,,,
2026-06-11 09:56:40.980,1781171800980875000,,,
2026-06-11 09:56:41.989,1781171801989995000,1.895000,64,64
2026-06-11 09:56:42.926,1781171802927222000,3.190000,64,64
2026-06-11 09:56:43.932,1781171803932463000,49.266000,64,64
2026-06-11 09:56:44.935,1781171804935408000,38.472000,64,64
2026-06-11 09:56:45.936,1781171805936633000,2.986000,64,64
2026-06-11 09:56:46.936,1781171806936827000,119.186000,64,64
2026-06-11 09:56:47.938,1781171807939157000,179.557000,64,64
2026-06-11 09:56:48.941,1781171808941951000,92.547000,64,64
2026-06-11 09:56:49.946,1781171809947184000,133.388000,64,64
2026-06-11 09:56:50.950,1781171810950288000,180.442000,64,64
2026-06-11 09:56:51.955,1781171811955291000,41.614000,64,64
2026-06-11 09:56:52.960,1781171812960436000,3.479000,64,64
2026-06-11 09:56:53.963,1781171813964148000,3.203000,64,64
2026-06-11 09:56:54.969,1781171814969180000,118.210000,64,64
2026-06-11 09:56:55.971,1781171815972179000,42.530000,64,64
2026-06-11 09:56:56.976,1781171816977103000,89.177000,64,64
2026-06-11 09:56:57.982,1781171817982456000,130.484000,64,64
2026-06-11 09:56:58.987,1781171818987361000,10.035000,64,64
2026-06-11 09:56:59.991,1781171819991271000,53.285000,64,64
2026-06-11 09:57:00.996,1781171820996474000,4.819000,64,64
2026-06-11 09:57:02.000,1781171822000448000,4.502000,64,64
2026-06-11 09:57:03.005,1781171823005650000,2.987000,64,64
2026-06-11 09:57:04.006,1781171824006400000,3.490000,64,64
2026-06-11 09:57:05.011,1781171825011464000,12.094000,64,64
2026-06-11 09:57:06.014,1781171826014804000,11.685000,64,64
2026-06-11 09:57:07.019,1781171827019708000,3.525000,64,64
2026-06-11 09:57:08.021,1781171828021917000,11.681000,64,64
2026-06-11 09:57:09.023,1781171829023585000,2.903000,64,64
2026-06-11 09:57:10.028,1781171830028781000,9.283000,64,64
2026-06-11 09:57:11.033,1781171831033695000,25.023000,64,64
2026-06-11 09:57:12.038,1781171832038668000,68.126000,64,64
2026-06-11 09:57:13.043,1781171833043829000,3.505000,64,64
2026-06-11 09:57:14.047,1781171834048079000,11.079000,64,64
2026-06-11 09:57:15.049,1781171835050152000,3.052000,64,64
2026-06-11 09:57:16.054,1781171836054363000,2.875000,64,64
2026-06-11 09:57:17.059,1781171837059411000,6.694000,64,64
